date,state,death,deathIncrease,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease,inIcuCurrently,negative,negativeIncrease,positive,positiveCasesViral,positiveIncrease,positiveScore,recovered,totalTestEncountersViralIncrease,totalTestResults,totalTestResultsIncrease,totalTestsPeopleViralIncrease,totalTestsViral,totalTestsViralIncrease
2020-10-28,TN,3241.0,34,10140.0,10140.0,1384.0,78,384.0,,0,254220.0,240198.0,2446,0,224822.0,0,3594591.0,22000,0,3594591.0,22000
2020-10-28,TX,17700.0,105,,,5650.0,0,1636.0,,0,879994.0,879994.0,5627,0,767905.0,0,8237976.0,87362,0,8237976.0,87362
2020-10-28,UT,588.0,10,5247.0,5247.0,316.0,78,117.0,911159.0,4992,108803.0,,1575,0,79918.0,0,1346969.0,9731,6236,1346969.0,9731
2020-10-28,VA,3616.0,16,12384.0,12384.0,1068.0,64,252.0,,0,176754.0,164308.0,1345,0,,19798,2563313.0,19798,0,,0
2020-10-28,VI,21.0,0,,,,0,,22592.0,284,1353.0,,2,0,1311.0,0,23945.0,286,273,,0
2020-10-28,VT,58.0,0,,,8.0,0,,183439.0,524,2138.0,2125.0,11,0,1768.0,0,395571.0,4609,535,395571.0,4609
2020-10-28,WA,2337.0,16,8358.0,8358.0,417.0,36,100.0,,0,108185.0,106157.0,1133,0,,-10001,2362595.0,-10001,0,,0
2020-10-28,WI,1943.0,48,10810.0,10810.0,1439.0,174,339.0,1795161.0,6003,221559.0,210126.0,4130,0,164726.0,22005,3160380.0,22005,9818,,0
2020-10-28,WV,436.0,4,,,226.0,0,83.0,,0,23064.0,21409.0,358,0,18071.0,0,744645.0,5105,0,744645.0,5105
2020-10-28,WY,77.0,0,421.0,421.0,104.0,10,,113686.0,0,12146.0,10288.0,340,0,8105.0,0,275282.0,4412,0,275282.0,4412
2020-10-27,AK,70.0,2,425.0,425.0,81.0,1,,,0,13779.0,,388,0,7016.0,0,577429.0,6585,0,577429.0,6585
2020-10-27,AL,2892.0,26,19974.0,19974.0,1001.0,0,,1153448.0,4455,186437.0,159439.0,1115,0,74439.0,0,1312887.0,5193,5193,,0
2020-10-27,AR,1857.0,24,6841.0,6841.0,660.0,73,232.0,1203175.0,7740,107679.0,100061.0,952,0,96322.0,0,1303236.0,8391,0,1303236.0,8391
2020-10-27,AS,0.0,0,,,,0,,1616.0,0,0.0,0.0,0,0,,0,1616.0,0,0,1616.0,0
2020-10-27,AZ,5891.0,16,21172.0,21172.0,861.0,75,187.0,1490040.0,8719,240122.0,234607.0,1158,0,,0,2718140.0,28065,9846,2718140.0,28065
2020-10-27,CA,17400.0,43,,,3000.0,0,774.0,,0,904198.0,904198.0,3188,0,,0,18127049.0,144220,0,18127049.0,144220
2020-10-27,CO,2236.0,10,8778.0,8778.0,648.0,120,,1085021.0,6971,98733.0,92023.0,1433,0,,18848,1892949.0,18848,8319,,0
2020-10-27,CT,4595.0,6,,,292.0,0,,,0,68637.0,65901.0,538,0,9800.0,0,2470770.0,39500,0,2470770.0,39500
2020-10-27,DC,644.0,2,,,106.0,0,26.0,,0,16906.0,,94,0,13215.0,4348,502538.0,4348,1489,,0
2020-10-27,DE,686.0,1,,,93.0,0,20.0,318892.0,989,24249.0,23114.0,81,0,12846.0,3323,542722.0,3323,1070,,0
2020-10-27,FL,16709.0,57,49077.0,49077.0,2316.0,235,,5215423.0,12687,776215.0,745829.0,4226,0,,64541,9703491.0,64541,22398,8759147.0,54792
2020-10-27,GA,7844.0,17,31256.0,31256.0,1823.0,169,,,0,353372.0,353372.0,1491,0,,0,3474891.0,13503,0,3474891.0,13503
2020-10-27,GU,75.0,0,,,81.0,0,16.0,60627.0,509,4418.0,4384.0,82,0,2611.0,0,65045.0,591,0,64736.0,584
2020-10-27,HI,212.0,0,1067.0,1067.0,64.0,2,15.0,,0,14914.0,14709.0,37,0,11444.0,3235,508490.0,3235,0,,0
2020-10-27,IA,1661.0,13,,,564.0,0,128.0,757759.0,1840,111261.0,111261.0,857,0,89490.0,0,869020.0,2697,2712,,0
2020-10-27,ID,580.0,7,2447.0,2447.0,272.0,16,75.0,320491.0,2012,60041.0,52846.0,697,0,28309.0,0,373337.0,2596,2596,503424.0,5167
2020-10-27,IL,9838.0,46,,,2758.0,0,595.0,,0,387698.0,382985.0,4000,0,,0,7388290.0,62074,0,7388290.0,62074
2020-10-27,IN,4194.0,51,16064.0,16064.0,1687.0,159,494.0,1479978.0,6327,166564.0,,1983,0,,0,2754311.0,19366,8310,2754311.0,19366
2020-10-27,KS,976.0,0,3646.0,3646.0,362.0,0,103.0,547255.0,0,78676.0,,0,0,,0,625931.0,0,0,,0
2020-10-27,KY,1428.0,18,6947.0,6947.0,913.0,52,233.0,,0,99637.0,84177.0,1771,0,18045.0,0,1821228.0,11357,0,1821228.0,11357
2020-10-27,LA,5872.0,18,,,600.0,0,,2538553.0,19789,184724.0,180991.0,922,0,165282.0,0,2723277.0,20711,0,2719544.0,20711
2020-10-27,MA,9888.0,7,13160.0,13160.0,567.0,0,109.0,2516614.0,12702,153037.0,149361.0,1260,0,122856.0,0,5781231.0,57358,13727,5781231.0,57358
2020-10-27,MD,4108.0,9,16859.0,16859.0,471.0,40,105.0,1756353.0,8826,141741.0,141741.0,897,0,8099.0,0,3311143.0,23187,9723,3311143.0,23187
2020-10-27,ME,146.0,0,479.0,479.0,12.0,2,5.0,,0,6311.0,5593.0,57,0,5399.0,0,582845.0,6725,0,582845.0,6725
2020-10-27,MI,7585.0,33,,,1332.0,0,320.0,,0,182344.0,164274.0,2675,0,114939.0,0,4732725.0,41246,0,4732725.0,41246
2020-10-27,MN,2368.0,15,9729.0,9729.0,658.0,141,165.0,1654542.0,5602,137536.0,137146.0,2164,0,122100.0,14099,2698113.0,14099,7755,,0
2020-10-27,MO,2838.0,28,,,1407.0,0,449.0,1301688.0,6761,172717.0,172717.0,1695,0,,0,2438579.0,17968,8456,2438579.0,17968
2020-10-27,MP,2.0,0,4.0,4.0,,0,,15993.0,270,92.0,92.0,0,0,29.0,0,16085.0,270,274,22633.0,421
2020-10-27,MS,3283.0,20,6576.0,6576.0,678.0,0,159.0,729544.0,0,116617.0,102599.0,854,0,101385.0,0,846161.0,854,0,827497.0,0
2020-10-27,MT,305.0,2,1245.0,1245.0,350.0,8,,,0,29346.0,,845,0,18981.0,0,481322.0,4997,0,481322.0,4997
2020-10-27,NC,4211.0,41,,,1214.0,0,329.0,,0,263883.0,253847.0,2141,0,,0,3882328.0,25050,0,3882328.0,25050
2020-10-27,ND,481.0,14,1478.0,1478.0,283.0,41,37.0,247066.0,829,39309.0,39057.0,903,0,32339.0,5978,796514.0,5978,1718,829052.0,6447
2020-10-27,NE,603.0,7,2875.0,2875.0,427.0,29,,508261.0,2224,64499.0,,702,0,42245.0,0,882620.0,9055,2924,882620.0,9055
2020-10-27,NH,475.0,0,771.0,771.0,31.0,3,,324553.0,1186,10531.0,9856.0,134,0,8989.0,0,590364.0,5154,1294,590364.0,5154
2020-10-27,NJ,16306.0,14,37414.0,37414.0,957.0,104,182.0,4253482.0,27932,241376.0,231331.0,2081,0,,0,4494858.0,30013,0,4484813.0,29579
2020-10-27,NM,980.0,4,4377.0,4377.0,307.0,56,,,0,43169.0,,583,0,21063.0,0,1129419.0,4497,0,1129419.0,4497
2020-10-27,NV,1756.0,7,,,568.0,0,144.0,698013.0,2870,96908.0,96908.0,730,0,,8006,1220443.0,8006,3600,,0
2020-10-27,NY,25758.0,16,,,1083.0,0,233.0,,0,498646.0,,1991,0,,111618,13945858.0,111618,0,,0
2020-10-27,OH,5239.0,22,18433.0,18433.0,1456.0,198,418.0,,0,202740.0,191069.0,2509,0,161704.0,0,4279232.0,35811,0,4279232.0,35811
2020-10-27,OK,1273.0,22,8540.0,8540.0,907.0,132,286.0,1446067.0,29043,118409.0,,1010,0,101656.0,0,1564476.0,30053,0,1578912.0,32674
2020-10-27,OR,655.0,2,3091.0,3091.0,214.0,57,49.0,787848.0,4699,42436.0,,335,0,,0,1381168.0,8408,15014,1381168.0,8408
2020-10-27,PA,8696.0,23,,,1170.0,0,,2254523.0,13093,198446.0,189649.0,2751,0,152803.0,38899,3958256.0,38899,15566,,0
2020-10-27,PR,808.0,4,,,395.0,0,59.0,305972.0,0,32461.0,32461.0,263,0,27607.0,0,338433.0,263,0,415664.0,0
2020-10-27,RI,1188.0,4,3229.0,3229.0,168.0,21,14.0,392024.0,3156,31445.0,,421,0,,10528,1077670.0,10528,3577,,0
2020-10-27,SC,3842.0,19,10286.0,10286.0,746.0,50,188.0,1572447.0,10716,172579.0,164802.0,1078,0,87892.0,0,1745026.0,11794,0,1737249.0,11572
2020-10-27,SD,375.0,0,2483.0,2483.0,395.0,30,,208435.0,1082,40730.0,39494.0,989,0,29167.0,0,374709.0,3086,2071,374709.0,3086
2020-10-27,TN,3207.0,44,10062.0,10062.0,1374.0,77,393.0,,0,251774.0,238124.0,1908,0,222348.0,0,3572591.0,16504,0,3572591.0,16504
2020-10-27,TX,17595.0,81,,,5512.0,0,1601.0,,0,874367.0,874367.0,7292,0,763108.0,0,8150614.0,87326,0,8150614.0,87326
2020-10-27,UT,578.0,4,5169.0,5169.0,309.0,67,111.0,906167.0,5448,107228.0,,1145,0,78946.0,0,1337238.0,3119,6588,1337238.0,3119
2020-10-27,VA,3600.0,19,12320.0,12320.0,1081.0,60,230.0,,0,175409.0,163339.0,1134,0,,18094,2543515.0,18094,0,,0
2020-10-27,VI,21.0,0,,,,0,,22308.0,39,1351.0,,3,0,1308.0,0,23659.0,42,55,,0
2020-10-27,VT,58.0,0,,,4.0,0,,182915.0,858,2127.0,2114.0,31,0,1766.0,0,390962.0,1725,887,390962.0,1725
2020-10-27,WA,2321.0,25,8322.0,8322.0,422.0,42,88.0,,0,107052.0,105066.0,348,0,,12209,2372596.0,12209,0,,0
2020-10-27,WI,1895.0,71,10636.0,10636.0,1385.0,220,339.0,1789158.0,11266,217429.0,206311.0,5501,0,161260.0,34693,3138375.0,34693,16528,,0
2020-10-27,WV,432.0,8,,,221.0,0,74.0,,0,22706.0,21160.0,483,0,17846.0,0,739540.0,7271,0,739540.0,7271
2020-10-27,WY,77.0,0,411.0,411.0,105.0,10,,113686.0,0,11806.0,10035.0,329,0,7906.0,0,270870.0,5411,0,270870.0,5411
2020-10-26,AK,68.0,0,424.0,424.0,50.0,3,,,0,13391.0,,350,0,6948.0,0,570844.0,10875,0,570844.0,10875
2020-10-26,AL,2866.0,0,19974.0,19974.0,967.0,379,,1148993.0,4208,185322.0,158701.0,967,0,74439.0,0,1307694.0,5028,5028,,0
2020-10-26,AR,1833.0,21,6768.0,6768.0,634.0,50,255.0,1195435.0,6315,106727.0,99410.0,612,0,95314.0,0,1294845.0,6845,0,1294845.0,6845
2020-10-26,AS,0.0,0,,,,0,,1616.0,0,0.0,0.0,0,0,,0,1616.0,0,0,1616.0,0
2020-10-26,AZ,5875.0,1,21097.0,21097.0,837.0,11,179.0,1481321.0,7615,238964.0,233480.0,801,0,,0,2690075.0,8960,8394,2690075.0,8960
2020-10-26,CA,17357.0,12,,,2991.0,0,735.0,,0,901010.0,901010.0,2981,0,,0,17982829.0,194944,0,17982829.0,194944
2020-10-26,CO,2226.0,3,8658.0,8658.0,591.0,36,,1078050.0,16905,97300.0,90675.0,2211,0,,31847,1874101.0,31847,19096,,0
2020-10-26,CT,4589.0,12,,,270.0,0,,,0,68099.0,65421.0,2047,0,9800.0,0,2431270.0,10290,0,2431270.0,10290
2020-10-26,DC,642.0,0,,,98.0,0,23.0,,0,16812.0,,45,0,13179.0,1958,498190.0,1958,471,,0
2020-10-26,DE,685.0,4,,,108.0,0,19.0,317903.0,2523,24168.0,23036.0,207,0,12732.0,6187,539399.0,6187,2730,,0
2020-10-26,FL,16652.0,20,48842.0,48842.0,2258.0,76,,5202736.0,28649,771989.0,742588.0,3336,0,,56560,9638950.0,56560,31974,8704355.0,46833
2020-10-26,GA,7827.0,18,31087.0,31087.0,1740.0,19,,,0,351881.0,351881.0,958,0,,0,3461388.0,16356,0,3461388.0,16356
2020-10-26,GU,75.0,4,,,77.0,0,17.0,60118.0,840,4336.0,4308.0,120,0,2603.0,0,64454.0,960,0,64152.0,1538
2020-10-26,HI,212.0,0,1065.0,1065.0,64.0,0,15.0,,0,14877.0,14672.0,119,0,11405.0,4799,505255.0,4799,0,,0
2020-10-26,IA,1648.0,14,,,561.0,0,129.0,755919.0,2215,110404.0,110404.0,747,0,88124.0,0,866323.0,2962,2963,,0
2020-10-26,ID,573.0,1,2431.0,2431.0,272.0,22,75.0,318479.0,1646,59344.0,52262.0,650,0,28056.0,0,370741.0,2172,2172,498257.0,2296
2020-10-26,IL,9792.0,17,,,2638.0,0,589.0,,0,383698.0,378985.0,4729,0,,0,7326216.0,57264,0,7326216.0,57264
2020-10-26,IN,4143.0,13,15905.0,15905.0,1634.0,138,500.0,1473651.0,6790,164581.0,,1974,0,,0,2734945.0,23867,8764,2734945.0,23867
2020-10-26,KS,976.0,1,3646.0,3646.0,362.0,62,103.0,547255.0,7223,78676.0,,2446,0,,0,625931.0,9669,9669,,0
2020-10-26,KY,1410.0,3,6895.0,6895.0,858.0,30,253.0,,0,97866.0,82892.0,924,0,17881.0,0,1809871.0,24685,0,1809871.0,24685
2020-10-26,LA,5854.0,17,,,609.0,0,,2518764.0,4832,183802.0,180069.0,227,0,165282.0,0,2702566.0,5059,0,2698833.0,5059
2020-10-26,MA,9881.0,17,13160.0,13160.0,550.0,18,105.0,2503912.0,18870,151777.0,148336.0,1212,0,122856.0,0,5723873.0,55858,20086,5723873.0,55858
2020-10-26,MD,4099.0,3,16819.0,16819.0,456.0,62,112.0,1747527.0,8877,140844.0,140844.0,565,0,8067.0,0,3287956.0,21807,9442,3287956.0,21807
2020-10-26,ME,146.0,0,477.0,477.0,13.0,2,5.0,,0,6254.0,5551.0,53,0,5363.0,0,576120.0,2531,0,576120.0,2531
2020-10-26,MI,7552.0,30,,,1332.0,0,320.0,,0,179669.0,161907.0,4057,0,114939.0,0,4691479.0,72917,0,4691479.0,72917
2020-10-26,MN,2353.0,4,9588.0,9588.0,614.0,77,149.0,1648940.0,12009,135372.0,134993.0,1570,0,120421.0,23691,2684014.0,23691,13571,,0
2020-10-26,MO,2810.0,5,,,1399.0,0,481.0,1294927.0,5582,171022.0,171022.0,1527,0,,0,2420611.0,13764,7109,2420611.0,13764
2020-10-26,MP,2.0,0,4.0,4.0,,0,,15723.0,0,92.0,92.0,4,0,29.0,0,15815.0,4,0,22212.0,0
2020-10-26,MS,3263.0,8,6576.0,6576.0,679.0,196,157.0,729544.0,0,115763.0,102211.0,675,0,101385.0,0,845307.0,675,0,827497.0,0
2020-10-26,MT,303.0,6,1237.0,1237.0,360.0,8,,,0,28501.0,,621,0,18343.0,0,476325.0,10718,0,476325.0,10718
2020-10-26,NC,4170.0,13,,,1193.0,0,332.0,,0,261742.0,251937.0,1643,0,,0,3857278.0,30029,0,3857278.0,30029
2020-10-26,ND,467.0,6,1437.0,1437.0,256.0,20,38.0,246237.0,546,38406.0,38165.0,532,0,31334.0,6379,790536.0,6379,1084,822605.0,6696
2020-10-26,NE,596.0,1,2846.0,2846.0,435.0,13,,506037.0,1826,63797.0,,582,0,41930.0,0,873565.0,4402,2408,873565.0,4402
2020-10-26,NH,475.0,2,768.0,768.0,25.0,2,,323367.0,1502,10397.0,9748.0,69,0,8920.0,0,585210.0,6024,1554,585210.0,6024
2020-10-26,NJ,16292.0,7,37310.0,37310.0,948.0,23,178.0,4225550.0,68136,239295.0,229684.0,1495,0,,0,4464845.0,69631,0,4455234.0,69352
2020-10-26,NM,976.0,9,4321.0,4321.0,289.0,44,,,0,42586.0,,723,0,20910.0,0,1124922.0,6078,0,1124922.0,6078
2020-10-26,NV,1749.0,1,,,531.0,0,148.0,695143.0,2977,96178.0,96178.0,475,0,,7691,1212437.0,7691,3452,,0
2020-10-26,NY,25742.0,12,,,1059.0,0,237.0,,0,496655.0,,1191,0,,82117,13834240.0,82117,0,,0
2020-10-26,OH,5217.0,11,18235.0,18235.0,1406.0,140,408.0,,0,200231.0,188738.0,2116,0,159877.0,0,4243421.0,43407,0,4243421.0,43407
2020-10-26,OK,1251.0,2,8408.0,8408.0,924.0,22,305.0,1417024.0,0,117399.0,,663,0,100357.0,0,1534423.0,663,0,1546238.0,0
2020-10-26,OR,653.0,0,3034.0,3034.0,197.0,0,53.0,783149.0,3746,42101.0,,362,0,,0,1372760.0,12124,0,1372760.0,12124
2020-10-26,PA,8673.0,7,,,1138.0,0,,2241430.0,11453,195695.0,187176.0,1407,0,152642.0,26971,3919357.0,26971,12763,,0
2020-10-26,PR,804.0,3,,,356.0,0,58.0,305972.0,0,32198.0,32198.0,461,0,27603.0,0,338170.0,461,0,415664.0,0
2020-10-26,RI,1184.0,1,3208.0,3208.0,163.0,0,14.0,388868.0,1305,31024.0,,167,0,,3925,1067142.0,3925,1472,,0
2020-10-26,SC,3823.0,21,10236.0,10236.0,737.0,12,201.0,1561731.0,25995,171501.0,163946.0,823,0,86928.0,0,1733232.0,26818,0,1725677.0,26798
2020-10-26,SD,375.0,0,2453.0,2453.0,377.0,17,,207353.0,626,39741.0,38504.0,538,0,28305.0,0,371623.0,4464,1164,371623.0,4464
2020-10-26,TN,3163.0,32,9985.0,9985.0,1228.0,44,366.0,,0,249866.0,236518.0,2279,0,219230.0,0,3556087.0,22618,0,3556087.0,22618
2020-10-26,TX,17514.0,10,,,5278.0,0,1545.0,,0,867075.0,867075.0,4700,0,758192.0,0,8063288.0,26595,0,8063288.0,26595
2020-10-26,UT,574.0,2,5102.0,5102.0,311.0,53,112.0,900719.0,4362,106083.0,,1201,0,78212.0,0,1334119.0,4659,5392,1334119.0,4659
2020-10-26,VA,3581.0,2,12260.0,12260.0,1048.0,27,230.0,,0,174275.0,162427.0,904,0,,15308,2525421.0,15308,0,,0
2020-10-26,VI,21.0,0,,,,0,,22269.0,180,1348.0,,2,0,1305.0,0,23617.0,182,180,,0
2020-10-26,VT,58.0,0,,,11.0,0,,182057.0,415,2096.0,2085.0,9,0,1741.0,0,389237.0,771,424,389237.0,771
2020-10-26,WA,2296.0,0,8280.0,8280.0,389.0,0,100.0,,0,106704.0,104735.0,589,0,,0,2360387.0,0,0,,0
2020-10-26,WI,1824.0,11,10416.0,10416.0,1350.0,84,329.0,1777892.0,9866,211928.0,201049.0,3011,0,158158.0,27878,3103682.0,27878,12749,,0
2020-10-26,WV,424.0,1,,,215.0,0,71.0,,0,22223.0,20814.0,317,0,16768.0,0,732269.0,13070,0,732269.0,13070
2020-10-26,WY,77.0,9,401.0,401.0,102.0,7,,113686.0,0,11477.0,9783.0,436,0,7675.0,0,265459.0,6055,0,265459.0,6055
2020-10-25,AK,68.0,0,421.0,421.0,58.0,2,,,0,13041.0,,518,0,6946.0,0,559969.0,7223,0,559969.0,7223
2020-10-25,AL,2866.0,0,19595.0,19595.0,922.0,0,,1144785.0,5863,184355.0,157881.0,1079,0,74439.0,0,1302666.0,6798,6798,,0
2020-10-25,AR,1812.0,15,6718.0,6718.0,618.0,11,244.0,1189120.0,7315,106115.0,98880.0,797,0,94528.0,0,1288000.0,7982,0,1288000.0,7982
2020-10-25,AS,0.0,0,,,,0,,1616.0,0,0.0,0.0,0,0,,0,1616.0,0,0,1616.0,0
2020-10-25,AZ,5874.0,5,21086.0,21086.0,828.0,43,181.0,1473706.0,11512,238163.0,232701.0,1391,0,,0,2681115.0,13744,12858,2681115.0,13744
2020-10-25,CA,17345.0,34,,,2969.0,0,722.0,,0,898029.0,898029.0,5219,0,,0,17787885.0,178706,0,17787885.0,178706
2020-10-25,CO,2223.0,5,8622.0,8622.0,586.0,24,,1061145.0,10390,95089.0,88484.0,1689,0,,24058,1842254.0,24058,12059,,0
2020-10-25,CT,4577.0,0,,,233.0,0,,,0,66052.0,63376.0,0,0,9800.0,0,2420980.0,11294,0,2420980.0,11294
2020-10-25,DC,642.0,0,,,95.0,0,21.0,,0,16767.0,,61,0,13104.0,4679,496232.0,4679,1383,,0
2020-10-25,DE,681.0,1,,,103.0,0,21.0,315380.0,1951,23961.0,22838.0,114,0,12643.0,4782,533212.0,4782,2065,,0
2020-10-25,FL,16632.0,12,48766.0,48766.0,2219.0,82,,5174087.0,12277,768653.0,739764.0,2348,0,,50215,9582390.0,50215,14632,8657522.0,38842
2020-10-25,GA,7809.0,1,31068.0,31068.0,1668.0,22,,,0,350923.0,350923.0,1318,0,,0,3445032.0,18922,0,3445032.0,18922
2020-10-25,GU,71.0,0,,,77.0,0,17.0,59278.0,213,4216.0,4196.0,41,0,2503.0,0,63494.0,254,0,62614.0,0
2020-10-25,HI,212.0,3,1065.0,1065.0,64.0,8,15.0,,0,14758.0,14553.0,89,0,11346.0,4163,500456.0,4163,0,,0
2020-10-25,IA,1634.0,3,,,541.0,0,119.0,753704.0,2799,109657.0,109657.0,1143,0,87739.0,0,863361.0,3942,3937,,0
2020-10-25,ID,572.0,10,2409.0,2409.0,259.0,22,66.0,316833.0,1688,58694.0,51736.0,1021,0,27760.0,0,368569.0,2522,2522,495961.0,3500
2020-10-25,IL,9775.0,24,,,2605.0,0,565.0,,0,378969.0,374256.0,4062,0,,0,7268952.0,72097,0,7268952.0,72097
2020-10-25,IN,4130.0,12,15767.0,15767.0,1666.0,140,500.0,1466861.0,8984,162607.0,,2153,0,,0,2711078.0,29881,11137,2711078.0,29881
2020-10-25,KS,975.0,0,3584.0,3584.0,403.0,0,2.0,540032.0,0,76230.0,,0,0,,0,616262.0,0,0,,0
2020-10-25,KY,1407.0,3,6865.0,6865.0,840.0,0,208.0,,0,96942.0,82087.0,1462,0,17723.0,0,1785186.0,0,0,1785186.0,0
2020-10-25,LA,5837.0,17,,,596.0,0,,2513932.0,25297,183575.0,179842.0,972,0,165282.0,0,2697507.0,26269,0,2693774.0,26269
2020-10-25,MA,9864.0,25,13142.0,13142.0,538.0,16,109.0,2485042.0,15923,150565.0,147120.0,1077,0,122856.0,0,5668015.0,82846,17020,5668015.0,82846
2020-10-25,MD,4096.0,5,16757.0,16757.0,446.0,52,103.0,1738650.0,11210,140279.0,140279.0,792,0,8064.0,0,3266149.0,31865,12002,3266149.0,31865
2020-10-25,ME,146.0,0,475.0,475.0,8.0,2,0.0,,0,6201.0,5521.0,64,0,5334.0,0,573589.0,5498,0,573589.0,5498
2020-10-25,MI,7522.0,0,,,1182.0,0,273.0,,0,175612.0,158026.0,0,0,114939.0,0,4618562.0,0,0,4618562.0,0
2020-10-25,MN,2349.0,21,9511.0,9511.0,584.0,67,163.0,1636931.0,24938,133802.0,133431.0,1680,0,118485.0,34933,2660323.0,34933,26616,,0
2020-10-25,MO,2805.0,4,,,1404.0,0,484.0,1289345.0,6782,169495.0,169495.0,2043,0,,0,2406847.0,18566,8825,2406847.0,18566
2020-10-25,MP,2.0,0,4.0,4.0,,0,,15723.0,0,88.0,88.0,0,0,29.0,0,15811.0,0,0,22212.0,0
2020-10-25,MS,3255.0,0,6380.0,6380.0,683.0,0,154.0,729544.0,0,115088.0,101683.0,0,0,97675.0,0,844632.0,0,0,827497.0,0
2020-10-25,MT,297.0,3,1229.0,1229.0,357.0,49,,,0,27880.0,,738,0,17832.0,0,465607.0,1575,0,465607.0,1575
2020-10-25,NC,4157.0,13,,,1148.0,0,321.0,,0,260099.0,250332.0,1807,0,,0,3827249.0,36632,0,3827249.0,36632
2020-10-25,ND,461.0,8,1417.0,1417.0,272.0,12,37.0,245691.0,897,37874.0,37638.0,849,0,30757.0,8371,784157.0,8371,1726,815909.0,8856
2020-10-25,NE,595.0,4,2833.0,2833.0,436.0,16,,504211.0,2446,63215.0,,705,0,41364.0,0,869163.0,6283,3155,869163.0,6283
2020-10-25,NH,473.0,0,766.0,766.0,23.0,1,,321865.0,2436,10328.0,9696.0,90,0,8823.0,0,579186.0,4999,2504,579186.0,4999
2020-10-25,NJ,16285.0,4,37287.0,37287.0,868.0,25,164.0,4157414.0,44859,237800.0,228468.0,1407,0,,0,4395214.0,46266,0,4385882.0,47897
2020-10-25,NM,967.0,2,4277.0,4277.0,287.0,38,,,0,41863.0,,823,0,20837.0,0,1118844.0,9749,0,1118844.0,9749
2020-10-25,NV,1748.0,5,,,493.0,0,134.0,692166.0,3271,95703.0,95703.0,891,0,,8635,1204746.0,8635,4162,,0
2020-10-25,NY,25730.0,12,,,1015.0,0,227.0,,0,495464.0,,1632,0,,120830,13752123.0,120830,0,,0
2020-10-25,OH,5206.0,0,18095.0,18095.0,1338.0,89,377.0,,0,198115.0,186703.0,2309,0,158836.0,0,4200014.0,50645,0,4200014.0,50645
2020-10-25,OK,1249.0,4,8386.0,8386.0,924.0,26,305.0,1417024.0,0,116736.0,,1051,0,99541.0,0,1533760.0,1051,0,1546238.0,0
2020-10-25,OR,653.0,4,3034.0,3034.0,197.0,0,53.0,779403.0,5550,41739.0,,391,0,,0,1360636.0,13589,0,1360636.0,13589
2020-10-25,PA,8666.0,12,,,1104.0,0,,2229977.0,14920,194288.0,185866.0,1666,0,150245.0,35416,3892386.0,35416,16487,,0
2020-10-25,PR,801.0,7,,,370.0,0,60.0,305972.0,0,31737.0,31737.0,665,0,27348.0,0,337709.0,665,0,415664.0,0
2020-10-25,RI,1183.0,0,3208.0,3208.0,163.0,11,14.0,387563.0,2071,30857.0,,274,0,,9963,1063217.0,9963,2345,,0
2020-10-25,SC,3802.0,9,10224.0,10224.0,725.0,12,206.0,1535736.0,25993,170678.0,163143.0,1337,0,86524.0,0,1706414.0,27330,0,1698879.0,27300
2020-10-25,SD,375.0,9,2436.0,2436.0,366.0,58,,206727.0,1188,39203.0,37979.0,1062,0,28083.0,0,367159.0,3306,2250,367159.0,3306
2020-10-25,TN,3131.0,31,9941.0,9941.0,1094.0,15,343.0,,0,247587.0,234320.0,3500,0,218067.0,0,3533469.0,41245,0,3533469.0,41245
2020-10-25,TX,17504.0,48,,,5206.0,0,1550.0,,0,862375.0,862375.0,4304,0,755095.0,0,8036693.0,37153,0,8036693.0,37153
2020-10-25,UT,572.0,4,5049.0,5049.0,313.0,52,120.0,896357.0,6740,104882.0,,1765,0,77145.0,0,1329460.0,11115,8022,1329460.0,11115
2020-10-25,VA,3579.0,1,12233.0,12233.0,979.0,35,216.0,,0,173371.0,161668.0,999,0,,21096,2510113.0,21096,0,,0
2020-10-25,VI,21.0,0,,,,0,,22089.0,0,1346.0,,0,0,1305.0,0,23435.0,0,0,,0
2020-10-25,VT,58.0,0,,,3.0,0,,181642.0,771,2087.0,2076.0,30,0,1733.0,0,388466.0,6591,799,388466.0,6591
2020-10-25,WA,2296.0,0,8280.0,8280.0,405.0,49,101.0,,0,106115.0,104151.0,835,0,,41456,2360387.0,41456,0,,0
2020-10-25,WI,1813.0,10,10332.0,10332.0,1293.0,95,320.0,1768026.0,10396,208917.0,198166.0,3778,0,155814.0,29127,3075804.0,29127,14022,,0
2020-10-25,WV,423.0,1,,,214.0,0,75.0,,0,21906.0,20567.0,194,0,16654.0,0,719199.0,7441,0,719199.0,7441
2020-10-25,WY,68.0,0,394.0,394.0,95.0,2,,113686.0,0,11041.0,9396.0,236,0,7525.0,0,259404.0,594,0,259404.0,594
2020-10-24,AK,68.0,0,419.0,419.0,58.0,4,,,0,12523.0,,356,0,6939.0,0,552746.0,0,0,552746.0,0
2020-10-24,AL,2866.0,7,19595.0,19595.0,920.0,0,,1138922.0,5064,183276.0,156946.0,2360,0,74439.0,0,1295868.0,6095,6095,,0
2020-10-24,AR,1797.0,15,6707.0,6707.0,606.0,29,242.0,1181805.0,11643,105318.0,98213.0,1183,0,93977.0,0,1280018.0,12517,0,1280018.0,12517
